0	460
360	0.015778
361	0.016145
362	0.01541
363	0.016331
364	0.017252
365	0.017294
366	0.017335
367	0.019273
368	0.020277
369	0.021281
370	0.021673
371	0.022066
372	0.022342
373	0.022618
374	0.023674
375	0.02473
376	0.025214
377	0.024245
378	0.025158
379	0.026071
380	0.026974
381	0.027877
382	0.029804
383	0.029813
384	0.029822
385	0.030643
386	0.031464
387	0.03218
388	0.032895
389	0.033713
390	0.03453
391	0.035574
392	0.036618
393	0.037394
394	0.038171
395	0.038761
396	0.039686
397	0.040611
398	0.0409
399	0.041189
400	0.043073
401	0.044957
402	0.045595
403	0.046233
404	0.048779
405	0.051324
406	0.052603
407	0.053882
408	0.057054
409	0.058773
410	0.060492
411	0.064686
412	0.068881
413	0.072911
414	0.076942
415	0.083284
416	0.089626
417	0.095243
418	0.100861
419	0.10849
420	0.116119
421	0.124526
422	0.132932
423	0.147778
424	0.15495
425	0.162121
426	0.173796
427	0.185472
428	0.193676
429	0.201881
430	0.210891
431	0.219902
432	0.22817
433	0.236439
434	0.245967
435	0.250457
436	0.254946
437	0.259159
438	0.263371
439	0.265391
440	0.267412
441	0.265527
442	0.263642
443	0.261352
444	0.259063
445	0.252594
446	0.246124
447	0.235551
448	0.232744
449	0.229938
450	0.230186
451	0.230434
452	0.231745
453	0.233057
454	0.243111
455	0.253165
456	0.264754
457	0.276343
458	0.319661
459	0.347209
460	0.374756
461	0.412101
462	0.449446
463	0.489715
464	0.529984
465	0.582997
466	0.636009
467	0.685604
468	0.735198
469	0.829564
470	0.864974
471	0.900385
472	0.937134
473	0.973882
474	0.986641
475	0.999399
476	1
477	0.998798
478	0.983055
479	0.967312
480	0.89641
481	0.858019
482	0.819628
483	0.781538
484	0.743448
485	0.707112
486	0.670775
487	0.63587
488	0.600964
489	0.572742
490	0.54452
491	0.49175
492	0.472666
493	0.453582
494	0.437035
495	0.420488
496	0.408586
497	0.396684
498	0.384668
499	0.372651
500	0.359861
501	0.35504
502	0.350218
503	0.349063
504	0.347907
505	0.34621
506	0.344513
507	0.349059
508	0.353605
509	0.357812
510	0.363126
511	0.368439
512	0.372125
513	0.375812
514	0.38358
515	0.391348
516	0.396517
517	0.401686
518	0.412532
519	0.416201
520	0.41987
521	0.426263
522	0.432656
523	0.435543
524	0.43843
525	0.441488
526	0.444546
527	0.445128
528	0.446898
529	0.448667
530	0.450227
531	0.451788
532	0.452916
533	0.450659
534	0.451365
535	0.452071
536	0.447044
537	0.447112
538	0.447179
539	0.445337
540	0.443495
541	0.44504
542	0.446584
543	0.443141
544	0.443522
545	0.443903
546	0.442105
547	0.440308
548	0.4423
549	0.444293
550	0.445633
551	0.442954
552	0.442533
553	0.441359
554	0.440185
555	0.442197
556	0.444208
557	0.44463
558	0.445052
559	0.443048
560	0.44323
561	0.443412
562	0.444786
563	0.44616
564	0.447373
565	0.448586
566	0.447089
567	0.448668
568	0.450246
569	0.450574
570	0.450901
571	0.452231
572	0.45356
573	0.4525
574	0.454264
575	0.456027
576	0.456865
577	0.455189
578	0.457029
579	0.458869
580	0.457594
581	0.458798
582	0.460002
583	0.460332
584	0.460662
585	0.46164
586	0.46232
587	0.46096
588	0.462177
589	0.463393
590	0.463669
591	0.463946
592	0.464012
593	0.464015
594	0.464019
595	0.464572
596	0.465124
597	0.465838
598	0.466553
599	0.465478
600	0.465844
601	0.46621
602	0.46577
603	0.46533
604	0.464908
605	0.465364
606	0.465819
607	0.465944
608	0.466069
609	0.465818
610	0.465722
611	0.465626
612	0.464627
613	0.463629
614	0.464009
615	0.46439
616	0.463527
617	0.463245
618	0.462964
619	0.462968
620	0.462972
621	0.462832
622	0.462249
623	0.461666
624	0.461852
625	0.462038
626	0.460553
627	0.460767
628	0.46098
629	0.461078
630	0.461176
631	0.460343
632	0.460331
633	0.460318
634	0.46015
635	0.459981
636	0.458672
637	0.458726
638	0.45878
639	0.459006
640	0.459233
641	0.459161
642	0.458738
643	0.458314
644	0.458413
645	0.458512
646	0.457521
647	0.457553
648	0.457585
649	0.457302
650	0.45702
651	0.457626
652	0.457061
653	0.456496
654	0.456418
655	0.456341
656	0.455457
657	0.454985
658	0.454512
659	0.454757
660	0.455139
661	0.455521
662	0.454864
663	0.454206
664	0.453968
665	0.45368
666	0.453392
667	0.453223
668	0.453054
669	0.452413
670	0.452899
671	0.453385
672	0.453699
673	0.453856
674	0.453543
675	0.452884
676	0.452225
677	0.452058
678	0.451376
679	0.450695
680	0.453041
681	0.454132
682	0.45195
683	0.451674
684	0.451398
685	0.4517
686	0.451769
687	0.451838
688	0.451448
689	0.451721
690	0.451993
691	0.452236
692	0.452478
693	0.453271
694	0.453822
695	0.45272
696	0.452926
697	0.452569
698	0.452211
699	0.451683
700	0.451155
701	0.452853
702	0.453095
703	0.453337
704	0.45246
705	0.451976
706	0.451492
707	0.452068
708	0.452312
709	0.451824
710	0.453478
711	0.454009
712	0.454539
713	0.454214
714	0.453889
715	0.452746
716	0.451974
717	0.451201
718	0.452233
719	0.452526
720	0.45194
721	0.455276
722	0.457817
723	0.452736
724	0.453716
725	0.452895
726	0.452075
727	0.453882
728	0.454648
729	0.453115
730	0.452281
731	0.451447
732	0.453323
733	0.455142
734	0.451504
735	0.452557
736	0.450765
737	0.448973
738	0.451245
739	0.452874
740	0.449616
741	0.452789
742	0.455319
743	0.45026
744	0.450313
745	0.449083
746	0.447852
747	0.448275
748	0.447844
749	0.447414
750	0.449115
751	0.448223
752	0.44733
753	0.448135
754	0.446682
755	0.445229
756	0.446671
757	0.445219
758	0.443768
759	0.446159
760	0
