0	466
360	0.014292
361	0.01431
362	0.014329
363	0.015162
364	0.015994
365	0.016593
366	0.017192
367	0.018052
368	0.018576
369	0.019101
370	0.020264
371	0.021427
372	0.021429
373	0.021425
374	0.022044
375	0.022663
376	0.023143
377	0.023623
378	0.02481
379	0.025996
380	0.02601
381	0.026024
382	0.027752
383	0.028132
384	0.028513
385	0.029403
386	0.030294
387	0.030793
388	0.031293
389	0.032232
390	0.033171
391	0.033914
392	0.034658
393	0.035683
394	0.036708
395	0.037086
396	0.037916
397	0.038745
398	0.039439
399	0.040134
400	0.041923
401	0.043712
402	0.044103
403	0.044493
404	0.046683
405	0.048872
406	0.05025
407	0.051628
408	0.055076
409	0.056725
410	0.058374
411	0.062386
412	0.066397
413	0.070104
414	0.073811
415	0.079653
416	0.085495
417	0.090903
418	0.096311
419	0.103452
420	0.110593
421	0.118926
422	0.127259
423	0.141303
424	0.148675
425	0.156047
426	0.167548
427	0.179049
428	0.187234
429	0.19542
430	0.204535
431	0.21365
432	0.222283
433	0.230917
434	0.241811
435	0.246792
436	0.251772
437	0.256576
438	0.261379
439	0.26402
440	0.266661
441	0.268017
442	0.265305
443	0.263989
444	0.262674
445	0.256945
446	0.251216
447	0.242073
448	0.239703
449	0.237333
450	0.237595
451	0.237856
452	0.239572
453	0.241288
454	0.251028
455	0.260769
456	0.272306
457	0.283843
458	0.326613
459	0.353363
460	0.380114
461	0.416055
462	0.451997
463	0.491242
464	0.530488
465	0.582211
466	0.633935
467	0.682547
468	0.731158
469	0.823612
470	0.859297
471	0.894981
472	0.932012
473	0.969043
474	0.983046
475	0.997049
476	0.998525
477	1
478	0.986319
479	0.972639
480	0.905843
481	0.868966
482	0.832089
483	0.79468
484	0.757272
485	0.721081
486	0.684889
487	0.649654
488	0.614419
489	0.586229
490	0.558039
491	0.503689
492	0.484763
493	0.465836
494	0.449171
495	0.432506
496	0.420608
497	0.40871
498	0.396558
499	0.384406
500	0.372197
501	0.367617
502	0.363037
503	0.362397
504	0.361757
505	0.360623
506	0.359489
507	0.364777
508	0.370065
509	0.375295
510	0.381407
511	0.387518
512	0.39216
513	0.396802
514	0.404804
515	0.412806
516	0.418605
517	0.424405
518	0.435449
519	0.439281
520	0.443113
521	0.449581
522	0.456049
523	0.45898
524	0.46191
525	0.464615
526	0.46732
527	0.466907
528	0.468329
529	0.469751
530	0.47059
531	0.471429
532	0.47032
533	0.469211
534	0.468982
535	0.468753
536	0.462754
537	0.462395
538	0.462036
539	0.459351
540	0.456666
541	0.457708
542	0.458749
543	0.454232
544	0.454224
545	0.454215
546	0.452012
547	0.44981
548	0.451137
549	0.452465
550	0.451508
551	0.450551
552	0.449723
553	0.448177
554	0.446631
555	0.448257
556	0.449882
557	0.450274
558	0.450667
559	0.447748
560	0.447786
561	0.447824
562	0.448945
563	0.450067
564	0.451254
565	0.452441
566	0.450586
567	0.451906
568	0.453226
569	0.453364
570	0.453502
571	0.45488
572	0.456257
573	0.45503
574	0.456564
575	0.458097
576	0.45961
577	0.456585
578	0.45831
579	0.460035
580	0.459539
581	0.460354
582	0.461168
583	0.461432
584	0.461696
585	0.462718
586	0.462149
587	0.461581
588	0.463063
589	0.464546
590	0.465218
591	0.463874
592	0.463923
593	0.464126
594	0.464328
595	0.464837
596	0.465346
597	0.465905
598	0.466464
599	0.465235
600	0.465471
601	0.465707
602	0.465308
603	0.464909
604	0.463692
605	0.464122
606	0.464553
607	0.465031
608	0.465509
609	0.464222
610	0.464217
611	0.464213
612	0.463032
613	0.461852
614	0.462482
615	0.463113
616	0.461168
617	0.461101
618	0.461035
619	0.460864
620	0.460693
621	0.459813
622	0.459427
623	0.459042
624	0.459137
625	0.459231
626	0.457335
627	0.457735
628	0.458135
629	0.457766
630	0.457397
631	0.456699
632	0.456585
633	0.456472
634	0.456232
635	0.455991
636	0.45456
637	0.454603
638	0.454647
639	0.455129
640	0.455611
641	0.454223
642	0.454154
643	0.454086
644	0.45399
645	0.453893
646	0.45286
647	0.452819
648	0.452778
649	0.452854
650	0.452929
651	0.452552
652	0.452385
653	0.452218
654	0.451483
655	0.450747
656	0.450259
657	0.449764
658	0.449269
659	0.449794
660	0.450225
661	0.449362
662	0.448921
663	0.448479
664	0.448305
665	0.447849
666	0.447392
667	0.447634
668	0.447877
669	0.447176
670	0.447804
671	0.448431
672	0.446512
673	0.446539
674	0.446565
675	0.445892
676	0.445219
677	0.445481
678	0.445054
679	0.444627
680	0.445877
681	0.446865
682	0.44489
683	0.444519
684	0.444148
685	0.44374
686	0.443968
687	0.444196
688	0.443876
689	0.44499
690	0.446104
691	0.446863
692	0.445345
693	0.446296
694	0.445333
695	0.444371
696	0.446044
697	0.444887
698	0.443729
699	0.443674
700	0.443618
701	0.445224
702	0.444323
703	0.443422
704	0.444642
705	0.445801
706	0.443484
707	0.44381
708	0.44416
709	0.44451
710	0.445337
711	0.445527
712	0.445147
713	0.444852
714	0.444557
715	0.44376
716	0.443189
717	0.442618
718	0.443317
719	0.44341
720	0.443504
721	0.44605
722	0.448136
723	0.443964
724	0.444045
725	0.44323
726	0.442416
727	0.443719
728	0.444648
729	0.442791
730	0.44238
731	0.441969
732	0.443462
733	0.442714
734	0.441965
735	0.441447
736	0.440602
737	0.439757
738	0.44134
739	0.442674
740	0.440006
741	0.442293
742	0.440942
743	0.43959
744	0.441249
745	0.439786
746	0.438323
747	0.439178
748	0.438139
749	0.4371
750	0.440139
751	0.442975
752	0.437303
753	0.438348
754	0.436556
755	0.434764
756	0.437506
757	0.436127
758	0.434748
759	0.436876
760	0
